time,latitude,longitude,depth,mag,wilayah
2023-01-01 19:34:56.134298+00:00,-3.300612688,131.0729065,24,4.179525313,"West Papua Region, Indonesia"
2023-01-01 19:36:10.384019+00:00,-0.2344321012,123.184227,32,2.794540163,"Minahassa Peninsula, Sulawesi"
2023-01-01 19:40:26.913068+00:00,2.044921637,98.89664459,10,2.618815966,"Northern Sumatra, Indonesia"
2023-01-01 19:42:50.833812+00:00,-2.498029947,140.6760406,10,3.820031467,Near North Coast of West Papua
2023-01-01 19:46:22.480136+00:00,2.052044392,98.88312531,10,3.157762697,"Northern Sumatra, Indonesia"
2023-01-01 20:14:31.327948+00:00,2.053052664,98.88860321,10,3.176806713,"Northern Sumatra, Indonesia"
2023-01-01 23:59:32.053183+00:00,-2.533313274,140.6941528,10,3.668013679,Near North Coast of West Papua
2023-01-02 00:06:38.179106+00:00,-6.801691532,107.0980606,13,2.350081922,"Java, Indonesia"
2023-01-02 00:24:13.153610+00:00,2.060042143,98.92819977,10,2.428892088,"Northern Sumatra, Indonesia"
2023-01-02 00:46:55.246289+00:00,-2.482537746,140.6446838,10,3.299272087,Near North Coast of West Papua
2023-01-02 02:22:28.454542+00:00,-2.426434278,140.7400055,10,3.542159517,Near North Coast of West Papua
2023-01-02 03:45:36.272219+00:00,-6.560896873,129.8638153,150,4.398248184,Banda Sea
2023-01-02 03:47:11.033849+00:00,-2.47844696,140.7433777,10,3.158960528,Near North Coast of West Papua
2023-01-02 04:06:55.177341+00:00,-6.804991245,107.1200104,10,2.404196345,"Java, Indonesia"
2023-01-02 05:51:23.182098+00:00,-2.363704681,140.8119049,10,2.946706062,Near North Coast of West Papua
2023-01-02 06:17:58.448444+00:00,-5.614180088,101.5810242,27,3.720553773,"Southwest of Sumatra, Indonesia"
2023-01-02 06:21:48.096986+00:00,-8.313508034,117.226738,10,2.56108222,"Sumbawa Region, Indonesia"
2023-01-02 06:31:18.398062+00:00,-2.422607183,140.7417603,10,2.499214341,Near North Coast of West Papua
2023-01-02 06:56:43.213556+00:00,-2.391349554,140.7830963,10,2.697630358,Near North Coast of West Papua
2023-01-02 06:58:16.255395+00:00,1.558645368,98.59531403,59,2.666057016,"Northern Sumatra, Indonesia"
2023-01-02 07:24:12.954644+00:00,0.8429753184,97.38677979,21,2.750187516,"Northern Sumatra, Indonesia"
2023-01-02 07:32:27.231316+00:00,-2.42371583,140.7576599,10,2.681721383,Near North Coast of West Papua
2023-01-02 07:55:11.766586+00:00,-2.520354748,140.7110291,10,3.315732903,Near North Coast of West Papua
2023-01-02 08:17:28.456937+00:00,-2.216316223,140.8008728,10,2.786536089,Near North Coast of West Papua
2023-01-02 09:05:43.023885+00:00,-3.184329033,130.4966736,10,3.156338965,"Seram, Indonesia"
2023-01-02 09:20:33.518810+00:00,-2.415146828,140.7380219,10,2.649441019,Near North Coast of West Papua
2023-01-02 09:25:15.330444+00:00,-2.27609539,140.7799225,10,2.955567011,Near North Coast of West Papua
2023-01-02 09:35:05.292567+00:00,-7.304329872,107.4529343,95,2.026837779,"Java, Indonesia"
2023-01-02 10:00:48.138141+00:00,-2.461900711,140.7815857,10,2.505948819,Near North Coast of West Papua
2023-01-02 10:04:48.476377+00:00,5.862284184,126.4132996,10,4.479021746,"Mindanao, Philippines"
2023-01-02 10:27:11.056840+00:00,-8.956600189,111.2477493,10,3.255814749,"Java, Indonesia"
2023-01-02 10:30:54.057852+00:00,-7.793924809,107.298378,26,3.748902037,"Java, Indonesia"
2023-01-02 10:33:28.831989+00:00,-2.354874134,140.7670746,10,3.220179603,Near North Coast of West Papua
2023-01-02 10:37:58.742078+00:00,-2.346604586,140.8124084,10,2.754478154,Near North Coast of West Papua
2023-01-02 10:40:02.135760+00:00,5.405371666,96.98640442,14,4.809082015,"Northern Sumatra, Indonesia"
2023-01-02 10:42:39.921252+00:00,-7.078684807,108.4703674,265,3.255938196,"Java, Indonesia"
2023-01-02 10:52:56.388605+00:00,-2.369352579,140.7941132,10,2.853661959,Near North Coast of West Papua
2023-01-02 12:13:52.823958+00:00,-2.433882713,140.7244568,10,2.297151722,Near North Coast of West Papua
2023-01-02 12:58:43.052528+00:00,-10.35845852,113.4348221,10,3.981501843,"South of Java, Indonesia"
2023-01-02 12:59:35.132763+00:00,-5.272886276,104.6104965,21,2.17933505,"Southern Sumatra, Indonesia"
2023-01-02 13:15:54.629689+00:00,-2.437634468,140.7340088,10,2.292536178,Near North Coast of West Papua
2023-01-02 13:16:18.253246+00:00,4.884615421,96.04505157,13,1.91723353,"Northern Sumatra, Indonesia"
2023-01-02 13:44:59.273148+00:00,3.357428074,97.89776611,10,1.64538497,"Northern Sumatra, Indonesia"
2023-01-02 14:05:55.326347+00:00,-3.909593344,129.4960175,41,2.53458013,"Seram, Indonesia"
2023-01-02 14:12:30.001771+00:00,-9.101185799,115.4557724,60,2.915857678,"South of Bali, Indonesia"
2023-01-02 14:17:52.988157+00:00,0.3977941573,98.58894348,18,2.565669845,"Northern Sumatra, Indonesia"
2023-01-02 14:20:02.644760+00:00,0.4481797218,121.2050781,79,3.124347013,"Minahassa Peninsula, Sulawesi"
2023-01-02 14:24:15.461120+00:00,-2.655525208,133.8765259,10,3.377571224,"West Papua Region, Indonesia"
2023-01-02 14:25:02.026752+00:00,-2.352120876,140.8039703,10,3.558622188,Near North Coast of West Papua
2023-01-02 14:29:47.245478+00:00,-2.365519285,140.8061523,10,2.54143804,Near North Coast of West Papua
2023-01-02 14:34:54.176740+00:00,-2.4240098,140.7718353,10,2.079454839,Near North Coast of West Papua
2023-01-02 14:47:18.335133+00:00,-2.423840284,140.7562714,10,2.400711597,Near North Coast of West Papua
2023-01-02 14:55:55.143863+00:00,-2.426627398,140.7799988,10,2.265262607,Near North Coast of West Papua
2023-01-02 15:17:08.028686+00:00,-2.426743269,140.7080688,10,2.791584884,Near North Coast of West Papua
2023-01-02 15:26:16.472193+00:00,-2.357162952,140.7857361,10,2.192454025,Near North Coast of West Papua
2023-01-02 15:29:01.994726+00:00,-2.35906601,140.7544403,10,2.294079476,Near North Coast of West Papua
2023-01-02 15:30:40.778836+00:00,5.43309021,96.98570251,10,2.534310639,"Northern Sumatra, Indonesia"
2023-01-02 15:33:23.548220+00:00,-6.798737526,107.1066437,10,1.673478894,"Java, Indonesia"
2023-01-02 15:42:34.136864+00:00,-2.330643892,140.8047943,10,2.17027426,Near North Coast of West Papua
2023-01-02 15:59:20.991419+00:00,-8.883618355,111.9594727,107,2.944227932,"Java, Indonesia"
2023-01-02 15:59:21.110877+00:00,-2.372358799,140.7944183,10,2.540932551,Near North Coast of West Papua
2023-01-02 16:07:31.200826+00:00,-7.229725838,125.3323517,493,4.320227772,Banda Sea
2023-01-02 16:35:26.735409+00:00,2.707193851,126.2611237,15,3.037354629,Northern Molucca Sea
2023-01-02 16:35:55.613100+00:00,-2.437818289,140.7574463,10,2.803748554,Near North Coast of West Papua
2023-01-02 16:49:51.141041+00:00,-8.648034096,112.6065521,101,4.078289795,"Java, Indonesia"
2023-01-02 16:58:44.781334+00:00,1.248572946,122.7161026,11,2.91974538,"Minahassa Peninsula, Sulawesi"
2023-01-02 17:17:41.965574+00:00,-2.207583427,140.9032745,10,2.389379564,Near North Coast of West Papua
2023-01-02 17:38:23.540850+00:00,-2.4288342,140.7239075,10,2.543046948,Near North Coast of West Papua
2023-01-02 17:47:05.713193+00:00,-5.088110447,103.8202744,63,2.874737635,"Southern Sumatra, Indonesia"
2023-01-02 17:51:37.680800+00:00,-2.474498034,140.7550812,10,2.181997997,Near North Coast of West Papua
2023-01-02 17:51:38.995580+00:00,-8.47695446,118.1762314,127,2.492319993,"Sumbawa Region, Indonesia"
2023-01-02 18:06:59.053609+00:00,-9.08391571,110.0877686,10,3.328194862,"South of Java, Indonesia"
2023-01-02 18:09:51.040679+00:00,-8.753156662,118.7207947,10,2.422267706,"Sumbawa Region, Indonesia"
2023-01-02 18:21:18.398404+00:00,-2.560706615,140.7994995,10,1.814461549,Near North Coast of West Papua
2023-01-02 18:23:10.830240+00:00,-4.372236729,138.5556335,166,3.403735277,"West Papua, Indonesia"
2023-01-02 18:31:59.654900+00:00,-2.405008793,140.7769165,10,2.032362025,Near North Coast of West Papua
2023-01-02 18:42:08.773740+00:00,3.182373762,127.3579865,23,3.566257003,"Talaud Islands, Indonesia"
2023-01-02 18:53:27.723848+00:00,-2.295322895,140.7834167,10,2.811390018,Near North Coast of West Papua
2023-01-02 18:59:32.839520+00:00,-2.76214242,128.4965515,10,2.42789712,Ceram Sea
2023-01-02 19:02:58.791955+00:00,4.573665142,96.45681,12,2.130280205,"Northern Sumatra, Indonesia"
2023-01-02 19:06:39.546481+00:00,-2.427731276,140.7286682,10,2.682286213,Near North Coast of West Papua
2023-01-02 19:09:36.517966+00:00,-2.409557581,140.7413788,10,2.744329551,Near North Coast of West Papua
2023-01-02 19:14:29.374623+00:00,-2.433514118,140.7379913,10,2.626860855,Near North Coast of West Papua
2023-01-02 19:24:50.130790+00:00,-2.41805315,140.7203064,10,2.00446688,Near North Coast of West Papua
2023-01-02 19:25:57.015162+00:00,1.778782845,99.09806824,10,2.525537766,"Northern Sumatra, Indonesia"
2023-01-02 19:34:50.542188+00:00,-2.52208972,140.8094482,10,2.836553427,Near North Coast of West Papua
2023-01-02 19:42:42.664421+00:00,-2.501039505,140.773819,10,2.528656752,Near North Coast of West Papua
2023-01-02 19:54:43.074636+00:00,-6.812505722,106.1112671,116,2.718774225,"Java, Indonesia"
2023-01-02 20:04:43.640011+00:00,-2.417308807,140.7483368,10,2.458086453,Near North Coast of West Papua
2023-01-02 20:21:45.606433+00:00,-2.500238657,140.684967,10,3.861581767,Near North Coast of West Papua
2023-01-02 20:22:51.748680+00:00,1.259651899,122.7477493,10,4.23756723,"Minahassa Peninsula, Sulawesi"
2023-01-02 21:04:41.250863+00:00,3.673800707,97.65746307,10,2.832427696,"Northern Sumatra, Indonesia"
2023-01-02 21:05:36.265091+00:00,3.659092188,127.1145096,32,4.184213802,"Talaud Islands, Indonesia"
2023-01-02 21:30:04.796516+00:00,-6.733604908,106.1307526,87,2.671025029,"Java, Indonesia"
2023-01-02 21:32:52.936229+00:00,-2.438464165,140.7472992,10,3.595831925,Near North Coast of West Papua
2023-01-02 21:34:26.490565+00:00,-8.970750809,114.4620895,78,2.965568216,"Bali Region, Indonesia"
2023-01-02 21:37:06.561759+00:00,-2.408859491,140.7466583,10,2.885299391,Near North Coast of West Papua
2023-01-02 21:39:23.735891+00:00,5.470304489,96.99233246,10,4.341826993,"Northern Sumatra, Indonesia"
2023-01-02 21:53:56.033058+00:00,-2.446372032,140.367569,10,3.22029538,Near North Coast of West Papua
2023-01-02 21:55:39.938729+00:00,5.401845455,96.97795105,11,2.536136076,"Northern Sumatra, Indonesia"
2023-01-02 21:56:21.269024+00:00,-2.429621935,140.7112579,10,2.755165823,Near North Coast of West Papua
2023-01-02 22:04:47.899191+00:00,-2.401109695,140.7957764,10,2.421255139,Near North Coast of West Papua
2023-01-02 22:07:18.381429+00:00,-1.834911346,133.4947815,19,2.624273035,"West Papua Region, Indonesia"
2023-01-02 22:08:19.198695+00:00,1.309267521,122.7418137,10,3.180311317,"Minahassa Peninsula, Sulawesi"
2023-01-02 22:08:42.030922+00:00,5.517902374,97.06909943,11,2.542684541,"Northern Sumatra, Indonesia"
2023-01-02 22:19:43.773891+00:00,-2.527962923,140.7137451,14,2.314695286,Near North Coast of West Papua
2023-01-02 22:31:27.561089+00:00,-2.394940376,140.7743988,10,2.9270358,Near North Coast of West Papua
2023-01-02 22:39:59.797554+00:00,-2.460559845,140.6899261,10,4.162175498,Near North Coast of West Papua
2023-01-02 22:57:52.946790+00:00,-2.567269564,140.8340607,12,2.639080521,Near North Coast of West Papua
2023-01-02 23:27:29.767266+00:00,-9.143432617,118.0680771,15,2.394977626,"Sumbawa Region, Indonesia"
2023-01-02 23:55:20.881437+00:00,-8.086607933,107.9046707,24,5.012925059,"Java, Indonesia"
2023-01-03 01:07:30.628944+00:00,3.569473028,124.9815292,254,4.683699389,Celebes Sea
2023-01-03 03:28:41.895813+00:00,-2.404756784,140.7723083,10,3.995285515,Near North Coast of West Papua
2023-01-03 03:41:15.790627+00:00,-2.455720425,140.73172,10,3.44878111,Near North Coast of West Papua
2023-01-03 03:58:21.870053+00:00,-2.41647768,140.7682037,10,3.376494643,Near North Coast of West Papua
2023-01-03 05:32:19.979517+00:00,-7.175127506,107.6024094,10,2.666765425,"Java, Indonesia"
2023-01-03 05:44:43.546585+00:00,-6.390081406,129.9816437,207,4.507255779,Banda Sea
2023-01-03 06:50:43.670629+00:00,-3.159056425,139.9448395,38,3.664640628,"West Papua, Indonesia"
2023-01-03 06:59:17.117390+00:00,-3.088430166,128.525116,27,2.117492118,"Seram, Indonesia"
2023-01-03 07:01:02.529937+00:00,-3.435880661,128.8666229,10,2.940654667,"Seram, Indonesia"
2023-01-03 07:01:44.579994+00:00,-2.43419385,140.7887878,10,3.018096808,Near North Coast of West Papua
2023-01-03 07:02:48.093599+00:00,-2.427496672,140.7247314,13,3.766306547,Near North Coast of West Papua
2023-01-03 07:14:03.864230+00:00,-2.769339561,139.8210754,28,3.720206731,Near North Coast of West Papua
2023-01-03 07:34:15.553312+00:00,-2.35881114,139.1182709,12,3.331390635,Near North Coast of West Papua
2023-01-03 07:54:13.625840+00:00,2.566791534,98.50596619,10,2.855474781,"Northern Sumatra, Indonesia"
2023-01-03 07:59:35.672952+00:00,-2.386507988,139.0345917,10,3.787258487,Near North Coast of West Papua
2023-01-03 08:28:58.329214+00:00,-4.558169365,102.5678711,30,3.785079532,"Southern Sumatra, Indonesia"
2023-01-03 09:07:51.800449+00:00,-2.55602479,140.816452,10,3.466691713,Near North Coast of West Papua
2023-01-03 09:32:26.205510+00:00,-3.738483667,133.4905396,10,4.898438986,"West Papua Region, Indonesia"
2023-01-03 09:34:46.431641+00:00,-2.447917223,140.765686,10,4.407339229,Near North Coast of West Papua
2023-01-03 09:41:45.476380+00:00,-3.76335001,133.4697571,10,3.987455749,"West Papua Region, Indonesia"
2023-01-03 09:50:42.664459+00:00,-2.498615503,140.7218628,10,3.850472351,Near North Coast of West Papua
2023-01-03 09:54:06.960335+00:00,-2.510619879,140.6921082,10,4.439788676,Near North Coast of West Papua
2023-01-03 10:24:45.487679+00:00,-2.411453485,140.7566986,10,4.069089265,Near North Coast of West Papua
2023-01-03 10:29:30.346646+00:00,-2.432434559,140.8007812,10,3.41120737,Near North Coast of West Papua
2023-01-03 10:39:05.133769+00:00,-3.727214575,133.4525909,10,3.63626267,"West Papua Region, Indonesia"
2023-01-03 10:39:33.210487+00:00,-2.331084967,140.7799988,10,3.037163341,Near North Coast of West Papua
2023-01-03 10:42:50.674862+00:00,-2.581519127,140.8197327,10,2.819216549,Near North Coast of West Papua
2023-01-03 10:50:17.527698+00:00,-6.801687241,107.1153641,12,2.339649374,"Java, Indonesia"
2023-01-03 11:15:35.467766+00:00,-2.546568632,140.6986694,11,2.817822057,Near North Coast of West Papua
2023-01-03 11:20:37.419627+00:00,-2.32948184,140.7908783,10,3.019760734,Near North Coast of West Papua
2023-01-03 11:34:23.441902+00:00,-2.413505554,140.8072052,12,3.224927652,Near North Coast of West Papua
2023-01-03 11:36:39.877001+00:00,-2.540586472,140.8379364,13,2.398103621,Near North Coast of West Papua
2023-01-03 12:29:05.774152+00:00,-2.499407053,140.7098999,10,3.770409143,Near North Coast of West Papua
2023-01-03 12:35:46.813212+00:00,-2.524739027,140.7543945,10,3.313135237,Near North Coast of West Papua
2023-01-03 12:40:00.856407+00:00,-2.966961622,139.8892059,19,3.782719559,Near North Coast of West Papua
2023-01-03 12:48:31.616710+00:00,-3.782897949,133.3918457,10,3.66466927,"West Papua Region, Indonesia"
2023-01-03 13:03:41.099273+00:00,-2.353643894,140.8022308,10,3.232376669,Near North Coast of West Papua
2023-01-03 13:15:23.653926+00:00,-2.434968472,140.7188568,10,2.464357238,Near North Coast of West Papua
2023-01-03 13:18:12.394214+00:00,-2.277449369,140.817215,10,3.142501853,Near North Coast of West Papua
2023-01-03 13:27:30.135164+00:00,-2.422725439,140.69664,10,2.87292082,Near North Coast of West Papua
2023-01-03 13:29:15.800546+00:00,-2.3291049,140.7906799,10,2.825141942,Near North Coast of West Papua
2023-01-03 13:33:28.509145+00:00,-6.796874046,106.9931183,19,2.197416043,"Java, Indonesia"
2023-01-03 14:39:32.245665+00:00,-6.766273975,107.1219559,11,2.498222838,"Java, Indonesia"
2023-01-03 14:55:42.034783+00:00,-6.87016964,106.9483032,10,2.52610226,"Java, Indonesia"
2023-01-03 15:18:36.164265+00:00,-2.666274309,133.8753052,10,3.172826136,"West Papua Region, Indonesia"
2023-01-03 15:31:35.490919+00:00,-2.869238615,134.1976013,10,4.637494617,"West Papua Region, Indonesia"
2023-01-03 15:32:54.473050+00:00,-2.253705978,140.7198181,10,3.28830434,Near North Coast of West Papua
2023-01-03 15:43:48.773816+00:00,-6.786631584,107.1283112,15,2.170916613,"Java, Indonesia"
2023-01-03 15:46:18.462391+00:00,-2.892059803,134.1670685,12,4.780221533,"West Papua Region, Indonesia"
2023-01-03 15:55:48.517862+00:00,-2.476730585,140.6967773,10,3.587178051,Near North Coast of West Papua
2023-01-03 16:31:24.742268+00:00,-2.547003269,140.7662811,13,3.05804969,Near North Coast of West Papua
2023-01-03 16:46:20.673291+00:00,-2.373001099,140.8004456,10,2.721914768,Near North Coast of West Papua
2023-01-03 16:55:14.938971+00:00,-2.517393112,140.7069855,17,2.37118648,Near North Coast of West Papua
2023-01-03 17:00:13.981534+00:00,-2.436566114,140.7536469,10,3.16853884,Near North Coast of West Papua
2023-01-03 17:05:58.539727+00:00,-2.398464918,140.7029724,10,2.643460615,Near North Coast of West Papua
2023-01-03 17:11:40.755700+00:00,-2.423758268,140.6885071,10,3.784074112,Near North Coast of West Papua
2023-01-03 17:29:56.608456+00:00,4.872405529,127.8794708,47,3.910371895,"Talaud Islands, Indonesia"
2023-01-03 17:53:27.726878+00:00,-2.293085814,120.7027893,10,2.400305115,"Sulawesi, Indonesia"
2023-01-03 17:55:36.737857+00:00,0.2709776163,120.070816,81,3.764045928,"Minahassa Peninsula, Sulawesi"
2023-01-03 17:55:44.000443+00:00,-2.469734907,140.6797333,10,4.379970445,Near North Coast of West Papua
2023-01-03 17:57:07.988435+00:00,-2.414143562,140.7210846,10,4.361413817,Near North Coast of West Papua
2023-01-03 18:22:05.929296+00:00,-0.5821323991,119.8499298,10,2.316810034,"Minahassa Peninsula, Sulawesi"
2023-01-03 18:23:29.066697+00:00,-2.301178455,140.7311249,10,3.408429628,Near North Coast of West Papua
2023-01-03 18:27:17.513928+00:00,-2.371283531,140.7513275,10,2.764354437,Near North Coast of West Papua
2023-01-03 18:32:11.261874+00:00,-6.856788635,107.0499725,19,1.639378521,"Java, Indonesia"
2023-01-03 19:19:33.610666+00:00,-2.388918877,140.7601318,10,3.237759018,Near North Coast of West Papua
2023-01-03 19:51:43.642315+00:00,-9.498229027,117.0857162,31,3.482375812,"Sumbawa Region, Indonesia"
2023-01-04 00:03:28.417830+00:00,-2.36980629,140.4292908,10,3.256480549,Near North Coast of West Papua
2023-01-04 01:39:41.904209+00:00,-2.463634968,140.6864471,10,4.315592911,Near North Coast of West Papua
2023-01-04 03:22:11.571849+00:00,-0.7485069633,98.57417297,14,4.516785772,"Southern Sumatra, Indonesia"
2023-01-04 03:57:13.659585+00:00,0.6070441008,126.5893936,13,3.453988904,Northern Molucca Sea
2023-01-04 04:21:06.565175+00:00,-10.53296757,113.3740921,10,4.527277377,"South of Java, Indonesia"
2023-01-04 06:24:46.452555+00:00,0.6714439988,127.5546951,175,3.144479676,"Halmahera, Indonesia"
2023-01-04 08:18:23.638839+00:00,-2.504342079,140.6617432,10,3.68655189,Near North Coast of West Papua
2023-01-04 08:22:40.437106+00:00,-6.873311043,106.976532,10,1.939248697,"Java, Indonesia"
2023-01-04 08:42:07.335029+00:00,-2.434361935,140.6543274,10,3.91021496,Near North Coast of West Papua
2023-01-04 09:09:56.942532+00:00,-2.308959961,140.7877655,10,4.063232186,Near North Coast of West Papua
2023-01-04 10:22:45.824817+00:00,-2.60734272,140.7532349,11,3.086879759,Near North Coast of West Papua
2023-01-04 11:31:39.098524+00:00,2.208376169,128.3521271,18,3.678669245,"Halmahera, Indonesia"
2023-01-04 12:16:57.794054+00:00,-2.438380241,140.7692871,10,5.212725088,Near North Coast of West Papua
2023-01-04 13:27:26.205587+00:00,-8.943335533,119.4610901,95,3.97785616,"Flores Region, Indonesia"
2023-01-04 13:50:51.787837+00:00,-6.853274822,107.0199432,14,2.135019548,"Java, Indonesia"
2023-01-04 15:19:01.278765+00:00,-0.2674450874,124.5407028,10,3.172306732,Southern Molucca Sea
2023-01-04 16:33:07.093852+00:00,-6.882414341,106.9586334,10,2.230695485,"Java, Indonesia"
2023-01-04 16:36:19.288390+00:00,3.919721127,127.0432205,34,4.109840997,"Talaud Islands, Indonesia"
2023-01-04 16:56:05.339009+00:00,-2.301513672,140.8152771,10,2.943065975,Near North Coast of West Papua
2023-01-04 17:03:38.476683+00:00,3.76695323,126.9777374,30,3.925183728,"Talaud Islands, Indonesia"
2023-01-04 17:08:01.180951+00:00,-2.382403135,140.7501984,10,2.197285602,Near North Coast of West Papua
2023-01-04 18:32:56.867825+00:00,-6.958671093,105.3778,10,3.862845401,"Sunda Strait, Indonesia"
2023-01-04 20:49:19.189381+00:00,-3.621025085,133.5831299,17,3.644273199,"West Papua Region, Indonesia"
2023-01-04 21:29:40.988749+00:00,1.399122238,124.4972839,251,3.714371365,"Minahassa Peninsula, Sulawesi"
2023-01-04 21:50:00.472526+00:00,-6.693318844,107.1195068,10,1.836561824,"Java, Indonesia"
2023-01-04 22:03:41.020742+00:00,-2.585299015,140.8323059,10,2.504542667,Near North Coast of West Papua
2023-01-04 22:15:21.905762+00:00,-2.544298172,140.7608795,10,3.667001104,Near North Coast of West Papua
2023-01-04 22:34:42.696935+00:00,-6.844259262,107.0726929,10,2.909838445,"Java, Indonesia"
2023-01-05 01:35:37.139442+00:00,1.568330169,127.1925507,93,3.849505751,"Halmahera, Indonesia"
2023-01-05 03:44:25.281913+00:00,1.088941574,128.380127,10,3.482797917,"Halmahera, Indonesia"
2023-01-05 07:51:25.583762+00:00,-2.904545069,127.669899,12,2.933402355,Ceram Sea
2023-01-05 07:52:06.908189+00:00,-2.46727562,140.6900635,10,3.337987274,Near North Coast of West Papua
2023-01-05 08:59:17.970376+00:00,-6.768032074,130.3622437,158,4.502780324,Banda Sea
2023-01-05 09:18:49.250365+00:00,-0.1367906481,122.9954224,100,2.87278875,"Minahassa Peninsula, Sulawesi"
2023-01-05 09:22:58.275994+00:00,-2.375740051,140.6977692,10,3.261602948,Near North Coast of West Papua
2023-01-05 12:31:43.033044+00:00,-5.974960327,104.9001236,10,3.634393581,"Southern Sumatra, Indonesia"
2023-01-05 13:38:23.291459+00:00,1.038761377,122.3753204,49,3.571815219,"Minahassa Peninsula, Sulawesi"
2023-01-05 14:46:44.910858+00:00,-3.738602877,133.573822,10,3.992487782,"West Papua Region, Indonesia"
2023-01-05 15:10:10.978246+00:00,-2.415302753,140.7436676,10,3.196947359,Near North Coast of West Papua
2023-01-05 15:21:22.836658+00:00,-5.94716692,102.7347641,45,4.146126925,"Southern Sumatra, Indonesia"
2023-01-05 17:10:53.494698+00:00,-7.188170433,107.6150742,10,2.794272331,"Java, Indonesia"
2023-01-05 17:35:44.610312+00:00,-8.202121735,115.540329,11,3.194623407,"Bali Region, Indonesia"
2023-01-05 20:28:17.350981+00:00,-7.831590176,107.2618484,27,3.706470785,"Java, Indonesia"
2023-01-05 20:38:38.181093+00:00,-5.376626015,103.2365189,19,3.757735728,"Southern Sumatra, Indonesia"
2023-01-05 22:58:54.074411+00:00,-3.754263878,133.5153198,10,4.203151705,"West Papua Region, Indonesia"
2023-01-06 01:40:30.263480+00:00,-2.798529387,129.54039,19,3.359034082,"Seram, Indonesia"
2023-01-06 01:44:11.370381+00:00,-2.214138985,122.3130264,10,3.523417155,"Sulawesi, Indonesia"
